,Date,Weekday,Segment ID,Direction,Total Traffic,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
11,02/13/2013,Wednesday,2153,NB,5696.0,-60.824742268041234,7.894736842105263,-60.97560975609756,0.0,106.25,203.03030303030303,99.0,90.45226130653266,31.926121372031663,-39.4,-12.541254125412541,9.056603773584905,9.688581314878892,4.416403785488959,18.12688821752266,0.2557544757033248,1.7857142857142858,-5.513784461152882,8.488063660477454,-15.647921760391197,-30.434782608695652,-20.833333333333332,-33.68421052631579,-37.301587301587304
12,02/14/2013,Thursday,2153,NB,5338.0,-53.164556962025316,-21.62162162162162,-37.93103448275862,27.77777777777778,43.47826086956522,212.12121212121212,71.84466019417475,119.77401129943503,20.822622107969153,-40.851063829787236,-21.223021582733814,22.374429223744293,-3.7313432835820897,19.767441860465116,-50.16181229773463,170.7792207792208,-2.8776978417266186,-7.654320987654321,5.347593582887701,-10.152284263959391,-30.225988700564972,-19.02834008097166,-24.5,-35.76158940397351
13,02/02/2013,Saturday,2153,SB,5121.0,132.0,-33.333333333333336,-28.40909090909091,-38.095238095238095,-38.46153846153846,33.333333333333336,109.375,47.76119402985075,89.8989898989899,59.04255319148936,2.6755852842809364,19.86970684039088,9.51086956521739,-5.707196029776675,0.7894736842105263,6.005221932114883,-16.00985221674877,0.2932551319648094,-1.7543859649122806,-19.047619047619047,-16.176470588235293,-12.719298245614034,-4.522613065326633,-18.42105263157895
14,02/03/2013,Sunday,2153,SB,4056.0,-18.70967741935484,-29.365079365079364,-19.10112359550562,-41.666666666666664,2.380952380952381,-44.18604651162791,50.0,75.0,69.84126984126983,66.35514018691589,35.95505617977528,35.950413223140494,-1.5197568389057752,-0.30864197530864196,0.9287925696594427,-5.521472392638037,1.948051948051948,-11.464968152866241,-8.273381294964029,-0.39215686274509803,-17.322834645669293,-34.285714285714285,-26.81159420289855,-11.881188118811881
15,02/04/2013,Monday,2153,SB,5546.0,-33.70786516853933,-49.152542372881356,-56.666666666666664,-23.076923076923077,180.0,128.57142857142858,231.25,93.39622641509433,-1.951219512195122,-34.32835820895522,-9.090909090909092,1.25,25.925925925925927,0.6535947712418301,22.4025974025974,12.73209549071618,1.411764705882353,-5.104408352668213,-4.645476772616137,-8.205128205128204,-29.88826815642458,-22.709163346613547,-31.95876288659794,-40.15151515151515
16,02/05/2013,Tuesday,2153,SB,5784.0,-21.518987341772153,-56.45161290322581,-59.25925925925926,-9.090909090909092,150.0,192.0,190.41095890410958,107.54716981132076,-8.863636363636363,-32.16957605985037,-9.926470588235293,-10.612244897959183,9.58904109589041,9.166666666666666,51.908396946564885,22.613065326633166,-6.967213114754099,-0.22026431718061673,-4.194260485651214,-10.829493087557603,-22.22222222222222,-29.568106312292358,-31.132075471698112,-30.82191780821918
17,02/06/2013,Wednesday,2153,SB,5389.0,-33.663366336633665,-56.71641791044776,-44.827586206896555,-12.5,35.714285714285715,221.05263157894737,214.75409836065575,128.125,-9.360730593607306,-37.531486146095716,-20.56451612903226,44.67005076142132,-11.578947368421053,2.7777777777777777,45.55984555984556,13.52785145888594,2.336448598130841,-10.730593607305936,8.951406649616368,-28.169014084507044,-17.320261437908496,-30.434782608695652,-27.84090909090909,-29.921259842519685
18,02/07/2013,Thursday,2153,SB,5361.0,-44.943820224719104,-38.775510204081634,-73.33333333333333,187.5,13.043478260869565,173.07692307692307,164.7887323943662,121.80851063829788,-2.3980815347721824,-38.08353808353808,-26.58730158730159,19.45945945945946,18.099547511312217,-4.980842911877395,42.33870967741935,22.379603399433428,-18.51851851851852,17.045454545454547,-10.922330097087379,0.5449591280653951,-23.306233062330623,-34.628975265017665,-16.216216216216218,-5.806451612903226
19,02/08/2013,Friday,2153,SB,5301.0,-47.945205479452056,-52.63157894736842,-36.111111111111114,-30.434782608695652,56.25,132.0,227.58620689655172,113.15789473684211,-2.4691358024691357,-42.0253164556962,-29.694323144104803,30.434782608695652,21.428571428571427,-8.627450980392156,57.93991416309013,-1.0869565217391304,4.1208791208791204,-3.6939313984168867,14.520547945205479,-7.416267942583732,-31.782945736434108,-20.075757575757574,-15.639810426540285,-6.179775280898877
20,02/09/2013,Saturday,2153,SB,5173.0,-27.54491017964072,-50.413223140495866,3.3333333333333335,-43.54838709677419,-45.714285714285715,73.6842105263158,57.57575757575758,182.69230769230768,27.891156462585034,19.148936170212767,34.375,16.27906976744186,12.0,-3.5714285714285716,-0.26455026455026454,24.40318302387268,-23.454157782515992,-8.07799442896936,3.0303030303030303,-8.529411764705882,-17.041800643086816,-27.906976744186046,-8.064516129032258,11.695906432748538
21,02/10/2013,Sunday,2153,SB,4174.0,-34.031413612565444,-22.22222222222222,-21.428571428571427,-57.142857142857146,-27.272727272727273,50.0,-11.11111111111111,162.5,79.76190476190476,45.6953642384106,8.181818181818182,34.87394957983193,18.38006230529595,11.052631578947368,-26.777251184834125,3.236245954692557,-4.075235109717869,-7.189542483660131,-3.1690140845070425,-24.363636363636363,-17.78846153846154,-18.71345029239766,-30.215827338129497,-50.51546391752577
22,02/11/2013,Monday,2153,SB,5222.0,-52.083333333333336,-34.78260869565217,-26.666666666666668,109.0909090909091,178.2608695652174,176.5625,124.85875706214689,0.7537688442211056,-37.905236907730675,-17.670682730923694,8.292682926829269,18.46846846846847,12.167300380228136,25.76271186440678,-11.05121293800539,28.181818181818183,-16.31205673758865,2.2598870056497176,-1.9337016574585635,-23.380281690140844,-35.661764705882355,-14.857142857142858,-53.691275167785236,-21.73913043478261
23,02/12/2013,Tuesday,2153,SB,3289.0,-38.888888888888886,-48.484848484848484,-82.3529411764706,466.6666666666667,264.70588235294116,166.1290322580645,141.8181818181818,4.511278195488722,-58.513189448441246,-39.30635838150289,4.761904761904762,22.727272727272727,0.0,-19.25925925925926,144.954128440367,-23.220973782771537,19.024390243902438,-29.508196721311474,28.488372093023255,-39.366515837104075,-14.925373134328359,-52.63157894736842,-50.0,-22.22222222222222
24,02/13/2013,Wednesday,2153,SB,3016.0,-71.42857142857143,16.666666666666668,-85.71428571428571,800.0,266.6666666666667,118.18181818181819,169.44444444444446,36.08247422680412,-50.0,-14.393939393939394,17.699115044247787,-9.774436090225564,6.666666666666667,46.875,27.127659574468087,5.439330543933054,10.317460317460318,-1.079136690647482,-20.0,-38.63636363636363,-20.74074074074074,-37.38317757009346,-44.776119402985074,-48.648648648648646
25,02/14/2013,Thursday,2153,SB,2911.0,-31.57894736842105,-84.61538461538461,50.0,233.33333333333334,210.0,112.90322580645162,218.1818181818182,5.238095238095238,-47.51131221719457,-29.310344827586206,4.878048780487805,32.55813953488372,-9.649122807017545,26.21359223300971,106.92307692307692,-7.806691449814126,8.870967741935484,-8.518518518518519,-6.882591093117409,-25.652173913043477,-23.976608187134502,-29.23076923076923,-39.130434782608695,-53.57142857142857
26,09/29/2012,Saturday,6644,NB,7148.0,89.0,-55.056179775280896,-17.5,-3.0303030303030303,-3.125,41.935483870967744,163.63636363636363,51.724137931034484,55.68181818181818,72.62773722627738,2.1141649048625792,23.18840579710145,5.714285714285714,-4.133545310015898,0.4975124378109453,-17.326732673267326,7.584830339321357,-6.679035250463822,-2.1868787276341948,-27.235772357723576,-38.26815642458101,-25.79185520361991,-11.585365853658537,-10.344827586206897
27,09/30/2012,Sunday,6644,NB,5166.0,-23.846153846153847,-33.333333333333336,-37.878787878787875,-19.51219512195122,-15.151515151515152,-10.714285714285714,208.0,49.35064935064935,73.91304347826087,24.5,78.3132530120482,3.6036036036036037,21.956521739130434,-8.9126559714795,-2.3483365949119372,-14.02805611222445,-17.715617715617714,-14.73087818696884,-23.25581395348837,-17.748917748917748,-26.842105263157894,-20.863309352517987,-5.454545454545454,-36.53846153846154
28,10/01/2012,Monday,6644,NB,5774.0,-22.727272727272727,-31.372549019607842,-31.428571428571427,-25.0,94.44444444444444,114.28571428571429,77.33333333333333,60.150375939849624,7.042253521126761,25.87719298245614,50.87108013937282,27.25173210161663,-25.771324863883848,-9.290953545232274,19.67654986522911,8.558558558558559,-8.71369294605809,-5.454545454545454,4.8076923076923075,-33.25688073394495,-30.240549828178693,-32.51231527093596,-32.11678832116788,-40.86021505376344
29,10/02/2012,Tuesday,6644,NB,6337.0,-45.45454545454545,-33.333333333333336,-30.0,28.571428571428573,155.55555555555554,186.95652173913044,68.93939393939394,96.8609865470852,-7.517084282460137,-1.2315270935960592,-4.738154613466334,18.06282722513089,-7.095343680709535,-14.081145584725537,21.38888888888889,12.356979405034325,-7.942973523421589,-7.964601769911504,0.4807692307692308,-21.05263157894737,-35.75757575757576,-33.9622641509434,-32.857142857142854,-40.42553191489362
30,10/03/2012,Wednesday,6644,NB,7194.0,-46.42857142857143,-30.0,-28.571428571428573,33.333333333333336,110.0,247.61904761904762,51.36986301369863,101.80995475113122,-4.484304932735426,-4.694835680751174,-1.477832512315271,20.25,0.4158004158004158,-9.730848861283643,18.119266055045873,5.048543689320389,-5.545286506469501,11.937377690802348,-12.762237762237762,-13.827655310621243,-41.16279069767442,-38.3399209486166,-23.71794871794872,-36.134453781512605
31,10/04/2012,Thursday,6644,NB,7181.0,-34.21052631578947,-50.0,-12.0,13.636363636363637,136.0,162.71186440677965,44.516129032258064,101.33928571428571,-3.3259423503325944,-1.6055045871559632,-11.421911421911421,23.42105263157895,9.168443496801705,-19.140625,20.77294685990338,14.4,-0.34965034965034963,-13.333333333333334,-0.4048582995951417,-18.495934959349594,-41.39650872817955,-29.78723404255319,-31.515151515151516,-44.24778761061947
32,10/05/2012,Friday,6644,NB,7925.0,-34.92063492063492,-26.829268292682926,-20.0,-16.666666666666668,155.0,154.90196078431373,85.38461538461539,70.95435684647303,12.37864077669903,-14.254859611231101,17.12846347607053,11.397849462365592,4.054054054054054,-15.213358070500927,16.411378555798688,14.285714285714286,-12.664473684210526,7.1563088512241055,5.272407732864675,-12.020033388981636,-43.07400379506641,-23.0,-24.242424242424242,-22.285714285714285
33,10/06/2012,Saturday,6644,NB,7145.0,-34.55882352941177,-53.93258426966292,-19.51219512195122,3.0303030303030303,-14.705882352941176,62.06896551724138,127.65957446808511,59.81308411214953,63.74269005847953,57.142857142857146,19.318181818181817,12.380952380952381,12.711864406779661,-12.180451127819548,7.02054794520548,-15.68,-5.692599620493358,-2.816901408450704,0.2070393374741201,-25.619834710743802,-38.333333333333336,-26.576576576576578,-9.202453987730062,-11.486486486486486
34,10/07/2012,Sunday,6644,NB,5113.0,-28.244274809160306,-32.97872340425532,-33.333333333333336,-21.428571428571427,-18.181818181818183,-7.407407407407407,216.0,45.56962025316456,67.82608695652173,24.352331606217618,82.08333333333333,12.585812356979405,11.585365853658537,-6.557377049180328,-6.627680311890838,-13.569937369519833,-14.734299516908212,-18.69688385269122,-18.118466898954704,-21.27659574468085,-27.56756756756757,-18.65671641791045,-8.256880733944953,-28.0
35,09/29/2012,Saturday,6644,SB,13405.0,205.0,-35.609756097560975,-30.303030303030305,-34.78260869565217,-10.0,18.51851851851852,131.25,77.70270270270271,67.68060836501901,44.89795918367347,17.05790297339593,27.941176470588236,18.7042842215256,-8.714788732394366,10.028929604628736,-1.3146362839614374,-5.86145648312611,-7.452830188679245,1.7329255861365953,-18.637274549098198,-25.0,-23.48111658456486,-31.11587982832618,-21.49532710280374
36,09/30/2012,Sunday,6644,SB,9851.0,-22.61904761904762,-37.43589743589744,-22.131147540983605,-40.0,-29.82456140350877,-12.5,228.57142857142858,44.34782608695652,89.1566265060241,43.63057324840764,49.44567627494457,22.997032640949556,18.33534378769602,-8.562691131498472,-6.911928651059086,2.6347305389221556,-3.617269544924154,-13.438256658595641,-7.5524475524475525,-33.58547655068079,-36.674259681093396,-18.705035971223023,-5.752212389380531,-30.985915492957748
37,10/01/2012,Monday,6644,SB,10976.0,-19.727891156462587,-46.610169491525426,-38.095238095238095,-38.46153846153846,79.16666666666667,109.30232558139535,86.66666666666667,79.76190476190476,30.132450331125828,6.361323155216285,55.74162679425837,31.797235023041473,1.048951048951049,-15.80161476355248,25.753424657534246,12.091503267973856,-10.00971817298348,6.8034557235421165,-17.593528816986854,-10.552147239263803,-40.74074074074074,-42.592592592592595,-22.983870967741936,-39.26701570680628
38,10/02/2012,Tuesday,6644,SB,13278.0,-38.793103448275865,-40.84507042253521,-26.19047619047619,6.451612903225806,157.57575757575756,172.94117647058823,52.58620689655172,117.79661016949153,1.0376134889753568,-8.985879332477536,-8.46262341325811,30.508474576271187,5.903187721369539,-7.915273132664437,15.012106537530267,11.263157894736842,-7.947019867549669,-4.72764645426516,-4.854368932038835,-13.832199546485262,-19.07894736842105,-21.463414634146343,-44.099378881987576,-45.18518518518518
39,10/03/2012,Wednesday,6644,SB,13367.0,-41.21621621621622,-32.18390804597701,-49.152542372881356,6.666666666666667,65.625,347.1698113207547,50.21097046413502,137.64044943820224,-5.791962174940898,-3.3877038895859473,-3.3766233766233764,20.295698924731184,3.910614525139665,-10.10752688172043,17.105263157894736,7.150153217568948,-8.198284080076263,10.695742471443406,-12.945590994371482,-15.301724137931034,-42.1119592875318,-38.24175824175824,-25.26690391459075,-40.95238095238095
40,10/04/2012,Thursday,6644,SB,13300.0,-37.096774193548384,-46.15384615384615,-26.19047619047619,22.580645161290324,136.8421052631579,176.66666666666666,53.81526104417671,114.36031331592689,-2.3142509135200973,-1.4962593516209477,-10.379746835443038,24.576271186440678,10.997732426303855,-21.450459652706844,21.456436931079324,17.451820128479657,-3.7374658158614404,-10.700757575757576,-0.21208907741251326,-18.278427205100957,-43.69310793237971,-34.8729792147806,-30.49645390070922,-45.40816326530612
41,10/05/2012,Friday,6644,SB,15650.0,-37.38317757009346,-26.865671641791046,-32.6530612244898,-3.0303030303030303,153.125,167.90123456790124,91.2442396313364,81.44578313253012,13.811420982735724,-13.885647607934656,18.29268292682927,10.194730813287514,5.405405405405405,-15.877712031558186,15.826494724501758,14.574898785425102,1.9434628975265018,1.6464471403812826,-0.6820119352088662,-9.871244635193133,-24.666666666666668,-21.61820480404551,-29.032258064516128,-29.772727272727273
42,10/06/2012,Saturday,6644,SB,14244.0,-31.715210355987054,-37.91469194312796,-34.35114503816794,-46.51162790697674,-2.1739130434782608,55.55555555555556,127.14285714285714,81.76100628930817,70.58823529411765,40.77079107505071,25.21613832853026,19.102416570771002,13.043478260869565,-3.9316239316239314,4.092526690391459,-3.1623931623931623,-3.353927625772286,-0.273972602739726,-3.3882783882783882,-20.0,-23.933649289099527,-21.65109034267913,-31.411530815109344,-17.391304347826086
43,10/07/2012,Sunday,6644,SB,10741.0,-22.80701754385965,-36.36363636363637,-26.428571428571427,-33.980582524271846,-30.88235294117647,-17.02127659574468,210.25641025641025,58.67768595041322,69.79166666666667,42.02453987730061,59.611231101511876,22.59810554803789,12.251655629139073,-0.5899705014749262,-6.923837784371909,-3.6131774707757707,1.6538037486218302,-8.242950108459869,-19.739952718676122,-30.04418262150221,-34.526315789473685,-25.723472668810288,0.4329004329004329,-28.879310344827587
44,09/29/2012,Saturday,7564,EB,13414.0,224.0,-42.410714285714285,-25.58139534883721,-51.041666666666664,10.638297872340425,92.3076923076923,112.0,57.075471698113205,91.89189189189189,24.2566510172144,1.7632241813602014,4.207920792079208,21.140142517814727,-9.901960784313726,12.840043525571273,8.96817743490839,-10.973451327433628,11.332007952286283,-11.160714285714286,-26.13065326633166,-25.034013605442176,-15.60798548094374,-39.784946236559136,-16.785714285714285
45,09/30/2012,Sunday,7564,EB,9876.0,-23.605150214592275,-28.651685393258425,-40.94488188976378,-61.333333333333336,51.724137931034484,27.272727272727273,67.85714285714286,65.95744680851064,67.3076923076923,29.50191570881226,71.00591715976331,50.173010380622834,-2.304147465437788,1.0613207547169812,-1.633605600933489,-9.845788849347569,12.631578947368421,-6.542056074766355,-3.5,-11.010362694300518,-43.66812227074236,-47.02842377260982,8.78048780487805,-37.66816143497758
46,10/01/2012,Monday,7564,EB,13426.0,-44.60431654676259,-46.753246753246756,-39.02439024390244,-28.0,288.8888888888889,225.71428571428572,183.7719298245614,53.78670788253478,0.7035175879396985,-41.71656686626746,3.9383561643835616,23.064250411861615,15.39491298527443,-13.921113689095128,29.78436657681941,-8.09968847352025,13.44632768361582,0.398406374501992,0.2976190476190476,-30.86053412462908,-28.326180257510728,-34.930139720558884,-10.429447852760736,-28.08219178082192
47,10/02/2012,Tuesday,7564,EB,15726.0,-46.19047619047619,-59.29203539823009,-34.78260869565217,-23.333333333333332,221.7391304347826,282.43243243243245,207.06713780918727,66.39815880322209,-14.038727524204702,-23.41110217216412,1.4705882352941178,1.7598343685300206,-1.3224821973550356,-19.896907216494846,29.987129987129986,-8.514851485148515,13.744588744588745,2.188392007611798,-3.35195530726257,-38.63198458574181,-15.2276295133438,-40.18518518518518,-3.4055727554179565,-35.57692307692308
48,10/03/2012,Wednesday,7564,EB,12457.0,-71.14427860696517,-43.10344827586207,-60.60606060606061,69.23076923076923,63.63636363636363,327.77777777777777,219.4805194805195,59.75609756097561,-14.758269720101781,9.701492537313433,-15.510204081632653,29.62962962962963,20.0,-26.70807453416149,23.305084745762713,-7.903780068728523,-15.92039800995025,24.2603550295858,-11.30952380952381,-9.664429530201343,4.3090638930163445,-26.353276353276353,-41.97292069632495,6.333333333333333
49,10/04/2012,Thursday,7564,EB,13466.0,-79.62382445141066,-44.61538461538461,-61.111111111111114,71.42857142857143,50.0,327.77777777777777,228.57142857142858,64.03162055335969,-1.0843373493975903,-1.46163215590743,-12.608158220024722,15.275813295615276,28.466257668711656,-32.09169054441261,32.91139240506329,-1.693121693121693,-20.882669537136707,22.58503401360544,-16.20421753607103,-7.28476821192053,9.714285714285714,-27.473958333333332,-35.18850987432675,-5.54016620498615
50,10/05/2012,Friday,7564,EB,14644.0,-76.83284457478005,-49.36708860759494,-62.5,53.333333333333336,69.56521739130434,333.3333333333333,244.97041420118344,66.55231560891939,-5.25231719876416,-2.391304347826087,-11.35857461024499,8.668341708542714,19.07514450867052,-22.524271844660195,21.804511278195488,5.246913580246914,-19.941348973607038,19.413919413919412,-12.167689161554192,-11.525029103608848,5.131578947368421,-29.036295369211516,-30.687830687830687,-6.6157760814249365
51,10/06/2012,Saturday,7564,EB,13428.0,-40.05449591280654,-41.36363636363637,-27.131782945736433,-44.680851063829785,1.9230769230769231,84.90566037735849,106.12244897959184,71.2871287128713,93.64161849710983,21.64179104477612,2.4539877300613497,-3.2335329341317367,31.806930693069308,-16.995305164319248,15.384615384615385,11.07843137254902,-12.268314210061783,14.587525150905433,-14.749780509218613,-22.55406797116375,-29.920212765957448,-10.056925996204933,-40.50632911392405,-24.113475177304963
52,10/07/2012,Sunday,7564,EB,9991.0,-16.822429906542055,-30.89887640449438,-36.58536585365854,-69.23076923076923,79.16666666666667,30.232558139534884,83.92857142857143,46.601941747572816,76.82119205298014,28.46441947565543,69.97084548104957,54.54545454545455,-4.217536071032186,-3.707995365005794,-3.0084235860409145,-5.831265508684863,15.151515151515152,-1.4874141876430207,-6.736353077816492,-14.570361145703611,-43.440233236151606,-49.74226804123711,18.46153846153846,-37.22943722943723
53,09/28/2012,Friday,11599,NB,4462.0,21.0,-38.095238095238095,-61.53846153846154,-20.0,125.0,211.11111111111111,614.2857142857143,224.0,-25.308641975308642,-56.19834710743802,-5.660377358490566,-10.5,27.374301675977655,15.789473684210526,23.863636363636363,0.3058103975535168,-16.158536585365855,-3.272727272727273,-13.533834586466165,-27.391304347826086,-7.18562874251497,-35.483870967741936,-7.0,-35.483870967741936
54,09/29/2012,Saturday,11599,NB,3103.0,-48.333333333333336,-22.580645161290324,-33.333333333333336,-31.25,-72.72727272727273,533.3333333333334,136.8421052631579,104.44444444444444,69.56521739130434,12.820512820512821,18.181818181818183,16.346153846153847,11.570247933884298,-4.444444444444445,2.7131782945736433,-22.264150943396228,6.796116504854369,-9.090909090909092,7.0,-32.242990654205606,-31.724137931034484,7.070707070707071,-18.867924528301888,-23.25581395348837
55,09/30/2012,Sunday,11599,NB,2592.0,-40.90909090909091,-28.205128205128204,-46.42857142857143,-20.0,-83.33333333333333,650.0,240.0,11.764705882352942,57.89473684210526,31.11111111111111,17.796610169491526,59.71223021582734,13.963963963963964,-4.3478260869565215,2.479338842975207,-22.580645161290324,-8.854166666666666,16.0,-24.137931034482758,-9.090909090909092,-16.428571428571427,-56.41025641025641,13.72549019607843,-34.48275862068966
56,10/01/2012,Monday,11599,NB,4279.0,-31.57894736842105,-65.38461538461539,-66.66666666666667,-66.66666666666667,800.0,222.22222222222223,675.8620689655172,188.0,-29.47530864197531,-49.89059080962801,-21.397379912663755,-7.777777777777778,13.25301204819277,15.425531914893616,57.6036866359447,-4.678362573099415,-14.110429447852761,-4.642857142857143,-17.97752808988764,-6.8493150684931505,-50.0,-13.72549019607843,-21.59090909090909,-56.52173913043478
57,10/02/2012,Tuesday,11599,NB,4278.0,-20.0,-66.66666666666667,-25.0,-50.0,166.66666666666666,312.5,669.6969696969697,132.6771653543307,-23.011844331641285,-51.20879120879121,-12.162162162162161,0.5128205128205128,-4.591836734693878,14.438502673796792,40.654205607476634,9.30232558139535,-13.069908814589665,-24.475524475524477,43.51851851851852,-54.193548387096776,3.5211267605633805,-39.45578231292517,-26.96629213483146,-55.38461538461539
58,10/03/2012,Wednesday,11599,NB,4446.0,-51.724137931034484,-57.142857142857146,0.0,-83.33333333333333,300.0,625.0,620.6896551724138,195.2153110047847,-22.366288492706644,-46.5553235908142,-32.03125,-4.597701149425287,31.325301204819276,25.229357798165136,15.384615384615385,7.936507936507937,-25.0,5.882352941176471,-11.481481481481481,-4.602510460251046,-37.280701754385966,-24.475524475524477,-35.18518518518518,-34.285714285714285
