,Pickup_time,Dropoff_time,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Trip_distance
37,2013-08-07 17:00:51,2013-08-07 17:07:20,-73.93737030029298,40.75813293457031,-73.93736267089844,40.75817108154297,2.5
38,2013-08-07 17:25:28,2013-08-07 17:32:08,-73.93769073486328,40.7583236694336,-73.9375991821289,40.75828170776367,5.5
39,2013-08-07 17:27:32,2013-08-07 17:29:09,-73.93737030029298,40.75816345214844,-73.93730926513672,40.75812149047852,3.0
40,2013-08-07 17:32:33,2013-08-07 17:33:49,-73.93728637695312,40.758033752441406,-73.93739318847656,40.75813674926758,3.0
41,2013-08-07 17:35:25,2013-08-07 17:38:43,-73.9376220703125,40.75827407836913,-73.93763732910156,40.75827407836913,2.5
42,2013-08-07 17:38:40,2013-08-07 17:39:31,-73.93738555908203,40.758125305175774,-73.93743133544923,40.75810623168945,2.5
43,2013-08-07 17:39:50,2013-08-07 17:39:57,-73.9376449584961,40.7583122253418,-73.9376449584961,40.75833129882813,2.5
44,2013-08-07 17:40:32,2013-08-07 17:40:38,-73.93766784667969,40.75832748413085,-73.93768310546875,40.75830459594727,2.5
45,2013-08-07 17:43:45,2013-08-07 17:44:00,-73.93766021728516,40.75830078125,-73.937744140625,40.75835800170898,20.0
46,2013-08-07 17:43:45,2013-08-07 17:46:26,-73.93766021728516,40.75830078125,-73.93762969970702,40.7582893371582,2.5
47,2013-08-07 17:47:49,2013-08-07 17:49:25,-73.93767547607422,40.75808334350585,-73.93763732910156,40.758056640625,0.0
48,2013-08-07 17:49:08,2013-08-07 17:49:58,-73.93739318847656,40.75814056396485,-73.93744659423827,40.75810623168945,2.5
49,2013-08-07 17:52:03,2013-08-07 17:52:05,-73.93757629394531,40.75830459594727,-73.93758392333984,40.7583122253418,52.0
50,2013-08-07 18:18:53,2013-08-07 18:20:48,-73.93769073486328,40.75825881958008,-73.93767547607422,40.75812149047852,0.0
51,2013-08-07 18:25:01,2013-08-07 18:25:52,-73.93769073486328,40.758209228515625,-73.93766021728516,40.758243560791016,2.5
52,2013-08-07 18:34:17,2013-08-07 18:37:29,-73.93766784667969,40.758155822753906,-73.93766021728516,40.75825881958008,2.5
53,2013-08-07 18:34:17,2013-08-07 18:35:19,-73.93766784667969,40.758155822753906,-73.93766784667969,40.758277893066406,15.0
54,2013-08-07 18:44:07,2013-08-07 18:44:18,-73.93769073486328,40.75818252563477,-73.9377212524414,40.75811767578125,2.5
55,2013-08-07 18:51:17,2013-08-07 18:51:27,-73.93730926513672,40.75824737548828,-73.93731689453125,40.75822448730469,2.5
56,2013-08-07 18:53:22,2013-08-07 18:53:28,-73.93730163574219,40.758216857910156,-73.93732452392578,40.75819396972656,2.5
57,2013-08-07 18:56:33,2013-08-07 18:57:50,-73.93737030029298,40.758209228515625,-73.93730163574219,40.75826644897461,17.0
58,2013-08-07 18:58:10,2013-08-07 19:00:16,-73.93729400634766,40.75827026367188,-73.93738555908203,40.75824737548828,3.5
59,2013-08-07 19:01:30,2013-08-07 19:04:11,-73.9373550415039,40.75824737548828,-73.93732452392578,40.75818634033203,2.5
60,2013-08-07 19:01:30,2013-08-07 19:02:10,-73.9373550415039,40.75824737548828,-73.93732452392578,40.758262634277344,30.0
61,2013-08-07 19:21:18,2013-08-07 19:24:35,-73.9376220703125,40.758060455322266,-73.93766784667969,40.75802612304688,2.5
62,2013-08-07 19:28:43,2013-08-07 19:29:03,-73.93762969970702,40.7581443786621,-73.93769836425781,40.75809097290039,8.0
63,2013-08-07 19:58:48,2013-08-07 20:13:57,-73.91861724853516,40.77455520629883,-73.87569427490234,40.82594680786133,10.0
64,2013-08-07 20:26:19,2013-08-07 20:27:31,-73.89413452148438,40.85502243041992,-73.89418029785155,40.85503387451172,2.5
65,2013-08-07 20:28:32,2013-08-07 20:29:51,-73.89418029785155,40.85503387451172,-73.89418029785155,40.85504150390625,2.5
66,2013-08-07 20:31:04,2013-08-07 20:32:19,-73.89419555664062,40.85504531860352,-73.89424896240234,40.85510635375977,2.5
67,2013-08-07 20:33:08,2013-08-07 20:33:18,-73.89421844482422,40.8550910949707,-73.89419555664062,40.855064392089844,2.5
68,2013-08-08 04:19:47,2013-08-08 04:20:08,-73.94538116455078,40.83297729492188,-73.94540405273438,40.83298110961913,2.5
69,2013-08-08 07:30:08,2013-08-08 07:46:13,-73.90692138671875,40.88271713256836,-73.90699768066406,40.88274383544922,9.0
70,2013-08-08 09:53:00,2013-08-08 10:49:00,-73.9378433227539,40.75784301757813,-73.93800354003906,40.75655746459961,17.0
71,2013-08-08 10:22:49,2013-08-08 10:24:51,-73.9376220703125,40.75828552246094,-73.93765258789062,40.758296966552734,3.5
72,2013-08-08 10:27:42,2013-08-08 10:27:49,-73.9372787475586,40.75809097290039,-73.93724822998048,40.75805282592773,2.5
73,2013-08-08 10:46:57,2013-08-08 10:47:19,-73.93752288818358,40.75846862792969,-73.93753051757811,40.75844192504883,2.5
74,2013-08-08 10:49:13,2013-08-08 10:49:23,-73.93753051757811,40.75845718383789,-73.93753814697266,40.758460998535156,1.0
75,2013-08-08 11:50:09,2013-08-08 12:05:32,-73.87947845458984,40.8068962097168,-73.88209533691406,40.84098815917969,14.0
76,2013-08-08 12:08:42,2013-08-08 12:09:53,-73.88593292236328,40.8429069519043,-73.88591766357422,40.842918395996094,2.5
77,2013-08-08 12:29:08,2013-08-08 12:29:36,-73.9020233154297,40.76374053955078,-73.9020233154297,40.7637825012207,2.5
78,2013-08-08 12:29:25,2013-08-08 12:33:08,-73.90207672119139,40.763816833496094,-73.90200805664062,40.763771057128906,4.0
79,2013-08-08 12:57:35,2013-08-08 12:57:56,-73.90907287597656,40.84687423706055,-73.9090576171875,40.84684753417969,2.5
80,2013-08-08 13:15:03,2013-08-08 13:15:42,-73.90201568603516,40.76395797729492,-73.902099609375,40.76398849487305,2.5
81,2013-08-08 13:21:39,2013-08-08 13:30:16,-73.87872314453125,40.88008117675781,-73.90666961669923,40.88262176513672,6.5
82,2013-08-08 13:22:09,2013-08-08 13:26:40,-73.90216064453125,40.76365280151367,-73.90216827392578,40.76374053955078,4.5
83,2013-08-08 13:27:11,2013-08-08 13:27:29,-73.90219116210938,40.76375961303711,-73.90213775634766,40.76371383666992,2.5
84,2013-08-08 13:29:05,2013-08-08 13:30:52,-73.90218353271484,40.76371765136719,-73.90219116210938,40.76370239257813,3.0
85,2013-08-08 13:30:47,2013-08-08 13:31:02,-73.90206909179686,40.76396942138672,-73.90203094482422,40.76399612426758,2.5
86,2013-08-08 13:58:55,2013-08-08 13:59:26,-73.93743896484375,40.75840377807617,-73.93743133544923,40.75839614868164,2.5
87,2013-08-08 14:01:01,2013-08-08 14:01:42,-73.93744659423827,40.75839614868164,-73.93744659423827,40.75839614868164,2.0
88,2013-08-08 14:25:39,2013-08-08 15:06:25,-73.88729858398438,40.85950469970703,-74.00154113769531,40.719810485839844,49.5
89,2013-08-08 14:30:49,2013-08-08 14:34:05,-73.9376449584961,40.75830078125,-73.93769836425781,40.75831985473633,4.0
90,2013-08-08 15:01:17,2013-08-08 15:01:26,-73.93765258789062,40.75825119018555,-73.9376220703125,40.758243560791016,2.5
91,2013-08-08 15:10:50,2013-08-08 15:11:25,-73.91890716552734,40.866294860839844,-73.91889190673827,40.86626815795898,2.5
92,2013-08-08 15:19:15,2013-08-08 15:21:03,-73.93730926513672,40.7581787109375,-73.93727111816406,40.7581787109375,3.0
93,2013-08-08 15:47:02,2013-08-08 15:47:38,-73.93763732910156,40.758167266845696,-73.93765258789062,40.7581787109375,0.0
94,2013-08-08 16:07:41,2013-08-08 16:22:23,-73.92064666748048,40.86028671264648,-73.9046401977539,40.869422912597656,11.0
95,2013-08-08 16:09:21,2013-08-08 16:09:51,-73.9374771118164,40.75822830200195,-73.93745422363281,40.75818634033203,2.5
96,2013-08-08 16:34:55,2013-08-08 16:44:33,-73.92241668701173,40.81737518310547,-73.9280548095703,40.82969665527344,7.0
97,2013-08-08 16:43:44,2013-08-08 16:44:21,-73.93745422363281,40.758201599121094,-73.93743896484375,40.7581443786621,2.5
98,2013-08-08 17:23:10,2013-08-08 17:23:29,-73.93726348876955,40.758155822753906,-73.93728637695312,40.75816345214844,2.5
99,2013-08-08 17:24:34,2013-08-08 17:24:42,-73.93729400634766,40.75818634033203,-73.93729400634766,40.75818634033203,2.0
100,2013-08-08 17:28:13,2013-08-08 18:02:23,-73.94114685058594,40.83941650390625,-73.98725891113281,40.75222396850585,29.0
101,2013-08-08 17:30:09,2013-08-08 17:30:35,-73.93759155273438,40.75809097290039,-73.9376220703125,40.758094787597656,2.5
102,2013-08-08 17:41:51,2013-08-08 17:42:38,-73.93756103515625,40.75813293457031,-73.93755340576173,40.75813293457031,2.5
103,2013-08-08 17:54:20,2013-08-08 17:54:31,-73.93762969970702,40.75814056396485,-73.93762969970702,40.758148193359375,2.5
104,2013-08-08 17:55:05,2013-08-08 17:55:11,-73.93766021728516,40.75815963745117,-73.93766784667969,40.75816345214844,2.5
105,2013-08-08 18:03:16,2013-08-08 18:15:14,-73.98719024658203,40.75207901000977,-74.00525665283203,40.74055099487305,10.0
106,2013-08-08 18:16:18,2013-08-08 18:20:17,-74.0052261352539,40.740398406982415,-74.00337219238281,40.73179626464844,52.0
107,2013-08-08 19:05:27,2013-08-08 19:11:04,-73.96556854248048,40.80557632446289,-73.96041870117188,40.81650161743164,6.0
108,2013-08-08 19:25:01,2013-08-08 19:25:47,-73.9375991821289,40.75826644897461,-73.93763732910156,40.75823974609375,2.5
109,2013-08-08 19:25:01,2013-08-08 19:26:54,-73.9375991821289,40.75826644897461,-73.93768310546875,40.75822448730469,2.5
110,2013-08-08 19:53:29,2013-08-08 19:56:29,-73.93759155273438,40.75816345214844,-73.93757629394531,40.758155822753906,3.5
111,2013-08-08 20:05:31,2013-08-08 20:05:41,-73.93740844726562,40.75810623168945,-73.93743133544923,40.75813674926758,2.5
112,2013-08-09 00:44:00,2013-08-09 01:21:10,-74.18494415283203,40.69259262084961,-74.01995849609375,40.83561706542969,20.0
113,2013-08-09 06:39:01,2013-08-09 06:58:07,-73.95187377929686,40.82465362548828,-74.00266265869139,40.73025512695313,12.0
114,2013-08-09 07:06:59,2013-08-09 07:15:45,-73.94869232177734,40.74486923217773,-73.94896697998048,40.74456787109375,24.0
115,2013-08-09 07:16:28,2013-08-09 07:16:30,-73.948974609375,40.74463272094727,-73.948974609375,40.74463272094727,2.5
116,2013-08-09 07:18:23,2013-08-09 07:18:52,-73.94895935058594,40.74469375610352,-73.94898223876955,40.74468994140625,2.5
117,2013-08-09 07:22:29,2013-08-09 07:22:34,-73.94904327392578,40.74475860595703,-73.9490509033203,40.74475479125977,2.5
118,2013-08-09 07:42:54,2013-08-09 07:46:22,-73.94898986816406,40.82826614379883,-73.94952392578125,40.81819152832031,4.0
119,2013-08-09 08:14:03,2013-08-09 08:21:05,-73.95259094238281,40.82376480102539,-73.95277404785155,40.81049728393555,5.5
120,2013-08-09 08:28:20,2013-08-09 08:59:20,-73.90694427490234,40.88268661499024,-73.93946075439453,40.84124374389648,17.5
121,2013-08-09 08:33:14,2013-08-09 08:43:49,-73.95046997070312,40.82666778564453,-73.97203063964845,40.7945671081543,7.5
122,2013-08-09 08:33:22,2013-08-09 08:44:59,-73.93415069580078,40.848976135253906,-73.94619750976562,40.78484725952149,16.0
123,2013-08-09 08:49:16,2013-08-09 08:51:29,-73.94593811035155,40.78972244262695,-73.93708038330078,40.80181121826172,4.5
124,2013-08-09 08:54:12,2013-08-09 09:11:05,-73.9653091430664,40.806339263916016,-73.96810913085938,40.8544921875,9.5
125,2013-08-09 08:54:14,2013-08-09 09:06:02,-73.94049835205078,40.84001541137695,-73.99897003173827,40.76412963867188,19.5
126,2013-08-09 09:00:39,2013-08-09 09:13:41,-73.93161010742188,40.85232162475585,-73.954345703125,40.80854034423828,13.0
127,2013-08-09 09:32:17,2013-08-09 09:38:43,-73.94606018066406,40.827247619628906,-73.94197082519531,40.8428840637207,5.5
128,2013-08-09 09:55:56,2013-08-09 10:03:31,-73.9495849609375,40.82785415649415,-73.96368408203125,40.79801940917969,6.0
129,2013-08-09 10:03:51,2013-08-09 10:33:33,-73.93486022949219,40.84558868408203,-73.7816848754883,40.64445877075195,54.0
130,2013-08-09 10:10:01,2013-08-09 10:15:14,-73.96576690673827,40.80537796020508,-73.95858764648438,40.80911254882813,4.5
131,2013-08-09 10:42:13,2013-08-09 11:05:46,-73.90365600585938,40.85205841064453,-73.83677673339844,40.89148330688477,13.5
132,2013-08-09 11:26:12,2013-08-09 11:26:38,-73.9377212524414,40.75859832763672,-73.9377212524414,40.75860595703125,2.5
133,2013-08-09 11:34:59,2013-08-09 11:35:49,-73.9377670288086,40.75860977172852,-73.93777465820312,40.75860595703125,2.5
134,2013-08-09 11:46:56,2013-08-09 11:47:38,-73.93779754638672,40.758613586425774,-73.93779754638672,40.758602142333984,20.0
135,2013-08-09 11:46:56,2013-08-09 11:47:03,-73.93779754638672,40.758613586425774,-73.93780517578125,40.75858688354492,52.0
136,2013-08-09 12:36:58,2013-08-09 12:37:27,-73.90199279785155,40.76379013061523,-73.9019775390625,40.76376724243164,2.5
137,2013-08-09 12:46:10,2013-08-09 13:02:47,-73.91683959960938,40.83995056152344,-73.95521545410156,40.81965637207031,17.0
138,2013-08-09 12:46:28,2013-08-09 13:06:40,-73.90695190429686,40.88269424438477,-73.8826446533203,40.85722732543945,12.0
139,2013-08-09 13:03:27,2013-08-09 13:03:31,-73.902099609375,40.763771057128906,-73.90210723876955,40.76377868652344,2.5
140,2013-08-09 13:16:36,2013-08-09 13:28:11,-73.9426040649414,40.837005615234375,-73.94429016113281,40.80953598022461,10.5
141,2013-08-09 13:30:52,2013-08-09 14:08:43,-73.93994140625,40.841068267822266,-73.87296295166014,40.77430725097656,21.0
142,2013-08-09 13:37:06,2013-08-09 13:41:15,-73.90203857421875,40.763648986816406,-73.9021759033203,40.763648986816406,4.0
143,2013-08-09 13:41:19,2013-08-09 13:56:38,-73.88285064697266,40.85755920410156,-73.901611328125,40.86614990234375,10.0
144,2013-08-09 13:48:39,2013-08-09 13:49:32,-73.90227508544923,40.76377868652344,-73.90216827392578,40.76369094848633,2.5
145,2013-08-09 14:53:23,2013-08-09 14:54:55,-73.93765258789062,40.7582893371582,-73.93769073486328,40.75827407836913,3.0
146,2013-08-09 15:03:04,2013-08-09 15:04:09,-73.93763732910156,40.758209228515625,-73.93767547607422,40.75825881958008,3.0
147,2013-08-09 15:17:30,2013-08-09 15:39:26,-73.8851547241211,40.85254287719727,-73.91966247558595,40.86372756958008,15.0
148,2013-08-09 15:34:27,2013-08-09 15:47:29,-73.91912078857422,40.75912857055664,-73.93746185302734,40.7584342956543,10.5
149,2013-08-09 16:10:29,2013-08-09 16:11:09,-73.92884063720702,40.8562889099121,-73.92877960205078,40.8563232421875,2.5
150,2013-08-09 16:19:28,2013-08-09 16:55:27,-73.93009948730467,40.75484085083008,-73.9941864013672,40.74929809570313,24.0
151,2013-08-09 16:33:46,2013-08-09 16:34:12,-73.94898223876955,40.744712829589844,-73.94895935058594,40.74468612670898,2.5
152,2013-08-09 16:35:13,2013-08-09 16:36:57,-73.93732452392578,40.75807571411133,-73.93726348876955,40.75823593139648,3.0
153,2013-08-09 16:35:38,2013-08-09 16:35:45,-73.94896697998048,40.7446517944336,-73.94895935058594,40.7446517944336,2.5
154,2013-08-09 16:36:12,2013-08-09 16:36:25,-73.94895172119139,40.74467849731445,-73.94893646240234,40.74467849731445,2.5
155,2013-08-09 16:37:32,2013-08-09 16:37:50,-73.94894409179686,40.744728088378906,-73.94893646240234,40.744728088378906,2.5
156,2013-08-09 17:11:50,2013-08-09 17:31:18,-73.89017486572266,40.846595764160156,-73.91741180419923,40.8162498474121,15.0
157,2013-08-09 17:23:11,2013-08-09 17:25:17,-73.93744659423827,40.75810241699219,-73.93755340576173,40.758209228515625,3.0
158,2013-08-09 17:49:39,2013-08-09 17:51:09,-73.9375,40.758167266845696,-73.93749237060547,40.75818252563477,3.0
159,2013-08-09 17:50:09,2013-08-09 18:35:15,-73.94559478759766,40.833343505859375,-73.98311614990234,40.72675704956055,36.0
160,2013-08-09 17:55:41,2013-08-09 17:57:57,-73.9375991821289,40.75810623168945,-73.93755340576173,40.75807189941406,3.5
161,2013-08-09 17:59:57,2013-08-09 18:09:42,-73.9066390991211,40.77329635620117,-73.89082336425781,40.75491333007813,9.5
162,2013-08-09 18:11:25,2013-08-09 18:15:48,-73.9373550415039,40.75818252563477,-73.93714141845702,40.758201599121094,4.5
163,2013-08-09 18:18:40,2013-08-09 18:19:43,-73.9373321533203,40.75825881958008,-73.93726348876955,40.7583236694336,3.0
164,2013-08-09 18:29:36,2013-08-09 18:46:36,-73.9158477783203,40.75758361816406,-73.95532989501955,40.71411895751953,16.0
165,2013-08-09 18:33:21,2013-08-09 18:35:42,-73.93736267089844,40.758148193359375,-73.93654632568358,40.758155822753906,3.0
166,2013-08-09 18:39:51,2013-08-09 18:40:29,-73.93723297119139,40.758316040039055,-73.93729400634766,40.75837326049805,20.0
167,2013-08-09 19:05:00,2013-08-09 19:22:58,-73.94678497314453,40.74948120117188,-73.97537231445312,40.6860580444336,20.5
168,2013-08-09 19:05:38,2013-08-09 19:06:26,-73.93745422363281,40.7581787109375,-73.93748474121094,40.75817489624024,2.5
169,2013-08-09 19:58:19,2013-08-09 20:10:05,-73.92560577392578,40.76203918457031,-73.91838836669923,40.73565673828125,11.0
170,2013-08-09 20:41:00,2013-08-09 21:04:23,-73.91378021240234,40.765357971191406,-73.97840881347656,40.75233840942383,19.5
171,2013-08-09 21:31:36,2013-08-09 21:51:16,-73.92047119140625,40.756446838378906,-73.9929962158203,40.69747924804688,27.0
172,2013-08-09 21:52:15,2013-08-09 22:04:06,-73.9095230102539,40.87435150146485,-73.9071273803711,40.862892150878906,8.5
173,2013-08-09 21:59:11,2013-08-09 22:08:55,-73.98812866210938,40.6961326599121,-73.98927307128906,40.7187385559082,10.0
174,2013-08-09 22:34:31,2013-08-09 22:45:07,-73.94232940673827,40.75398635864258,-73.91262054443358,40.75592041015625,9.5
175,2013-08-09 22:56:02,2013-08-09 22:57:11,-73.90937805175781,40.775203704833984,-73.90986633300781,40.77521133422852,3.0
176,2013-08-09 22:58:20,2013-08-09 23:21:56,-73.90987396240234,40.7752342224121,-73.99990844726562,40.72905349731445,29.5
177,2013-08-09 23:57:37,2013-08-10 00:15:15,-73.9256591796875,40.76165390014648,-73.96837615966798,40.70766067504883,20.0
178,2013-08-10 00:18:54,2013-08-10 00:28:22,-73.96836853027344,40.70777130126953,-73.94522094726562,40.71149826049805,8.0
179,2013-08-10 00:30:43,2013-08-10 00:36:23,-73.9452133178711,40.71149444580078,-73.94990539550781,40.72236633300781,6.0
180,2013-08-10 00:38:37,2013-08-10 00:55:57,-73.95074462890625,40.723575592041016,-73.91077423095702,40.76182174682617,16.0
181,2013-08-10 02:18:22,2013-08-10 02:28:00,-73.9188461303711,40.759101867675774,-73.88334655761719,40.75569534301758,9.5
182,2013-08-10 02:35:33,2013-08-10 02:57:16,-73.9037857055664,40.7535514831543,-74.00209045410156,40.635501861572266,37.0
183,2013-08-10 03:36:15,2013-08-10 04:02:22,-73.91116333007811,40.76853561401367,-73.9898452758789,40.75810623168945,23.0
184,2013-08-10 04:00:25,2013-08-10 04:09:52,-73.95880126953125,40.81990051269531,-73.90742492675781,40.877830505371094,18.0
185,2013-08-10 04:21:33,2013-08-10 04:37:42,-73.92522430419923,40.762203216552734,-73.79753875732422,40.71309661865234,28.0
186,2013-08-10 04:38:58,2013-08-10 04:41:46,-73.79754638671875,40.71308898925781,-73.78958892822266,40.713600158691406,4.0
187,2013-08-10 04:43:59,2013-08-10 04:51:49,-73.91915130615234,40.86431884765625,-73.89928436279298,40.854148864746094,8.5
188,2013-08-10 05:30:19,2013-08-10 06:00:50,-73.93891906738281,40.84415817260742,-74.04299163818358,40.756446838378906,42.0
189,2013-08-10 06:56:53,2013-08-10 07:01:16,-73.9552993774414,40.8200569152832,-73.96331024169923,40.80413818359375,4.5
190,2013-08-10 07:04:38,2013-08-10 07:22:02,-73.96570587158203,40.80388259887695,-73.9906692504883,40.751277923583984,11.0
191,2013-08-10 07:05:55,2013-08-10 07:13:18,-73.73648071289062,40.66468048095703,-73.7364273071289,40.66473388671875,5.0
192,2013-08-10 07:59:27,2013-08-10 08:15:23,-73.89965057373048,40.86800003051758,-73.9034423828125,40.81159973144531,22.0
193,2013-08-10 08:40:30,2013-08-10 09:05:41,-73.9114990234375,40.854652404785156,-73.80651092529298,40.86666488647461,15.0
194,2013-08-10 13:33:20,2013-08-10 13:35:42,-73.95217132568358,40.7495231628418,-73.94243621826173,40.761940002441406,4.0
195,2013-08-10 14:47:22,2013-08-10 14:55:43,-73.9578857421875,40.80103302001953,-73.94894409179686,40.78641128540039,11.0
196,2013-08-10 15:00:46,2013-08-10 15:04:02,-73.9415054321289,40.79866027832031,-73.94503784179686,40.80763626098633,5.5
197,2013-08-10 15:07:06,2013-08-10 15:25:04,-73.91848754882812,40.866432189941406,-73.91570281982422,40.8370361328125,14.0
198,2013-08-10 15:15:29,2013-08-10 15:30:11,-73.94972991943358,40.8272705078125,-73.93743133544923,40.802696228027344,15.5
199,2013-08-10 15:50:52,2013-08-10 16:02:04,-73.89944458007811,40.862213134765625,-73.92365264892578,40.8645133972168,9.0
200,2013-08-10 16:03:03,2013-08-10 16:16:55,-73.87991333007811,40.75622940063477,-73.8988265991211,40.73958587646485,11.5
201,2013-08-10 16:04:21,2013-08-10 16:12:04,-73.92681121826173,40.864891052246094,-73.90569305419923,40.87784957885742,8.0
202,2013-08-10 16:35:58,2013-08-10 16:50:11,-73.92320251464845,40.76101684570313,-73.97032165527342,40.7624626159668,13.5
203,2013-08-10 16:42:28,2013-08-10 16:48:17,-73.90921783447266,40.87433242797852,-73.90335845947266,40.86720657348633,5.0
204,2013-08-10 16:48:08,2013-08-10 17:02:23,-73.9639129638672,40.80799865722656,-73.91259002685547,40.886009216308594,19.0
205,2013-08-10 17:10:53,2013-08-10 17:21:00,-73.94324493408203,40.83652877807617,-73.99181365966798,40.76800155639648,18.0
206,2013-08-10 17:11:53,2013-08-10 17:22:23,-73.90430450439453,40.85184860229492,-73.89707946777342,40.83808898925781,9.0
207,2013-08-10 17:24:44,2013-08-10 17:25:58,-73.93744659423827,40.75840759277344,-73.93746185302734,40.7584228515625,3.0
208,2013-08-10 17:25:23,2013-08-10 17:45:23,-73.89703369140625,40.837974548339844,-73.8519973754883,40.88343048095703,22.0
209,2013-08-10 17:28:59,2013-08-10 17:35:02,-73.93744659423827,40.75843811035156,-73.93657684326173,40.75886535644531,4.5
